model_id,val_accuracy,test_accuracy,val_f1,test_f1,val_precision,test_precision,val_recall,test_recall,val_equalized_odds,test_equalized_odds,val_cuae,test_cuae,val_dem_parity,test_dem_parity,val_equal_opportunity,test_equal_opportunity,val_predictive_equality,test_predictive_equality,val_predictive_parity,test_predictive_parity,val_neg_predictive_parity,test_neg_predictive_parity,val_acc_robustness,test_acc_robustness
rtc_117,0.7057142857142858,0.7173333333333333,0.4653984373859128,0.45800561219480523,0.5059648245394681,0.5386648566305603,0.43809523809523815,0.4111111111111111,0.4261904761904762,0.309324579948815,0.6649122807017543,0.45925541125541125,0.21600721712279677,0.1880246913580247,0.4261904761904762,0.27519379844961245,0.21409035409035412,0.14928497714875424,0.6372180451127819,0.45925541125541125,0.26067331084309014,0.18700803763477647,0.034104821606249246,0.01829464067837958
rtc_118,0.7185714285714286,0.7153333333333334,0.4730725159760857,0.44712911031124064,0.5389620596205962,0.5341406688456647,0.4333333333333334,0.39777777777777773,0.4261904761904762,0.31604627162982696,0.6080719038976752,0.4811746031746032,0.2145237006392803,0.17829629629629629,0.4261904761904762,0.2992248062015504,0.1962259962259962,0.13197566107782827,0.57531328320802,0.4811746031746032,0.25282469496625576,0.18672463839866932,0.03243890781337496,0.026572964625340388
rtc_119,0.7057142857142857,0.7126666666666666,0.45602421673158106,0.4555447670377764,0.5133724608724608,0.521554218366217,0.41904761904761906,0.4155555555555555,0.5571428571428572,0.3286821705426356,0.61424774056353,0.36657142857142866,0.3289570079043763,0.2110265248747097,0.5571428571428572,0.3286821705426356,0.28756077256077256,0.10065538176993286,0.6126315789473684,0.36657142857142866,0.23362690948897846,0.1687329978583698,0.03119289634116299,0.02364706479606695
rtc_120,0.71,0.6946666666666667,0.43068186912168993,0.4347450003343612,0.5145352729040885,0.4922473207686623,0.3761904761904762,0.3911111111111111,0.46238095238095245,0.4542355889724311,0.7245962732919254,0.404317438055166,0.25552948304828005,0.3189419386383083,0.46238095238095245,0.36476190476190473,0.2554906204906205,0.3486215538847118,0.7245962732919254,0.3574731182795699,0.23662488406733928,0.2835893064026057,0.039187067447615284,0.024578072191550355
rtc_121,0.7,0.7133333333333334,0.44335166814334653,0.4401673085689374,0.4967110125646711,0.5360889716816586,0.4095238095238095,0.3844444444444444,0.4404761904761905,0.2929712666194774,0.5627736006683375,0.4919131161236424,0.23001515363073327,0.1848910891089109,0.4404761904761905,0.25813953488372093,0.20144300144300145,0.17350327690884967,0.5350793650793652,0.4896756383712906,0.25020078605604923,0.19361612897169345,0.028568969060818183,0.013552618543578768
rtc_122,0.7042857142857143,0.7186666666666668,0.4438994717609176,0.44188023566286916,0.5048928307464893,0.5508515116724071,0.40476190476190477,0.38,0.4404761904761905,0.26154068170052047,0.6665831244778613,0.4261988304093567,0.22203342605598242,0.17276543209876544,0.4404761904761905,0.24186046511627907,0.2007936507936508,0.13548443300765284,0.6388888888888888,0.42396135265700485,0.2529474646647968,0.19852491835809477,0.028526315246215177,0.012453996981544785
rtc_123,0.7142857142857144,0.7166666666666666,0.4573175165214966,0.43432064395899594,0.5324871794871795,0.5403157172271791,0.4095238095238095,0.37111111111111106,0.4404761904761905,0.2721115685619969,0.6097427476737821,0.443500417710944,0.21405632807888447,0.17370370370370372,0.4404761904761905,0.265891472868217,0.1900721500721501,0.11947381823542813,0.5769841269841269,0.44126293995859206,0.2469133649169947,0.19804913998519708,0.03023417008355788,0.024327694808466308
rtc_124,0.712857142857143,0.7106666666666668,0.4609757146508938,0.44417953337935934,0.5270090042835912,0.5194023316846608,0.4142857142857143,0.3977777777777778,0.5313492063492063,0.290968666536382,0.611990231990232,0.3196908939014202,0.30463851937536146,0.1932658599193253,0.5214285714285715,0.28108527131782945,0.2782323232323233,0.10833366839558792,0.5973748473748474,0.29935817805383025,0.2417301145276674,0.2005021345893952,0.03405210548510699,0.022767682072156036
rtc_125,0.71,0.6946666666666667,0.43068186912168993,0.4347450003343612,0.5145352729040885,0.4922473207686623,0.3761904761904762,0.3911111111111111,0.46238095238095245,0.4542355889724311,0.7245962732919254,0.404317438055166,0.25552948304828005,0.3189419386383083,0.46238095238095245,0.36476190476190473,0.2554906204906205,0.3486215538847118,0.7245962732919254,0.3574731182795699,0.23662488406733928,0.2835893064026057,0.039187067447615284,0.024578072191550355
rtc_126,0.7128571428571429,0.712,0.4625184476748421,0.4342856259195603,0.5329510155316607,0.5315015115472297,0.4142857142857143,0.37555555555555553,0.44142857142857145,0.34585883312933496,0.5984126984126984,0.445405179615706,0.23657931983775665,0.23961227233834498,0.44142857142857145,0.29909191583610184,0.22766798418972334,0.17288944285848312,0.5850793650793651,0.44316770186335397,0.23935064935064937,0.1906254611092248,0.033285901546899706,0.03175158681556126
rtc_127,0.7157142857142859,0.7186666666666667,0.47076171255865046,0.4429438026072928,0.5350137534383597,0.5476772912700146,0.4238095238095238,0.38,0.44142857142857145,0.33708690330477353,0.6641269841269841,0.4106432748538012,0.23902537876222088,0.2361469258036915,0.44142857142857145,0.32480620155038753,0.2270186335403727,0.15805690697331562,0.6507936507936508,0.4050724637681159,0.24492741453948352,0.19780824610545972,0.03230764835779218,0.02089819834046828
rtc_128,0.7142857142857144,0.7206666666666667,0.462855646022447,0.4446801725142328,0.5310967027471154,0.5530019392786475,0.4142857142857143,0.38,0.44142857142857145,0.33708690330477353,0.6641269841269841,0.4106432748538012,0.23363989123387618,0.2361469258036915,0.44142857142857145,0.32480620155038753,0.2270186335403727,0.15973757924222323,0.6507936507936508,0.4050724637681159,0.24693513654720553,0.1984449789724702,0.03361067613572419,0.022587697572631276
rtc_129,0.7214285714285715,0.7140000000000001,0.4490635172988114,0.4310346150368437,0.5582262025133613,0.5359507033253765,0.3857142857142857,0.3711111111111111,0.55,0.2799440461619164,0.633015873015873,0.35761297182349816,0.280175594912437,0.2205432098765432,0.55,0.2676633444075304,0.21948616600790513,0.12385375202712663,0.633015873015873,0.3520421607378129,0.2461210405651991,0.19759744190500572,0.03319083483304396,0.01969149821727174
rtc_130,0.71,0.6946666666666667,0.43068186912168993,0.4347450003343612,0.5145352729040885,0.4922473207686623,0.3761904761904762,0.3911111111111111,0.46238095238095245,0.4542355889724311,0.7245962732919254,0.404317438055166,0.25552948304828005,0.3189419386383083,0.46238095238095245,0.36476190476190473,0.2554906204906205,0.3486215538847118,0.7245962732919254,0.3574731182795699,0.23662488406733928,0.2835893064026057,0.039406926803740125,0.024578072191550355
rtc_131,0.7171428571428573,0.7146666666666667,0.4726012222079735,0.43356919659444104,0.5453281199087651,0.5400902580426092,0.4238095238095238,0.3711111111111111,0.44142857142857145,0.33405660027447054,0.5984126984126984,0.4106432748538012,0.2306182174480828,0.23416061606160618,0.44142857142857145,0.2983831672203765,0.21312252964426878,0.16108721000361864,0.5850793650793651,0.4075114881583598,0.23735930735930735,0.19215288633198022,0.03628471979532875,0.02695423180587602
rtc_132,0.7200000000000001,0.718,0.47498120868532306,0.4362549538935355,0.5498759235263362,0.5481757279905267,0.4238095238095238,0.3711111111111111,0.44142857142857145,0.33405660027447054,0.606984126984127,0.4106432748538012,0.22751744225428436,0.2306952695269527,0.44142857142857145,0.2983831672203765,0.21312252964426878,0.1550266039430126,0.5936507936507937,0.4050724637681159,0.23859083445290344,0.19215288633198022,0.03453381941415767,0.02490799396308957
rtc_133,0.7200000000000001,0.7173333333333334,0.47152106468786564,0.43396821438924615,0.5499062265566391,0.5462711635522696,0.41904761904761906,0.36888888888888893,0.44142857142857145,0.34483884128926967,0.6121123321123322,0.3773099415204678,0.22093580960122314,0.2422716049382716,0.44142857142857145,0.33255813953488367,0.21312252964426878,0.1462922010909627,0.5987789987789988,0.3717391304347825,0.2368448027068717,0.20031787093367023,0.03431581250070258,0.021852940772540522
rtc_134,0.7114285714285714,0.716,0.4507966790319732,0.44654049256135664,0.5282857263228851,0.5367596136322217,0.4,0.38888888888888895,0.55,0.30552544151075367,0.6066269841269841,0.31094630515683147,0.28629804389202884,0.24935386872020535,0.55,0.29324473975636767,0.24052512704686616,0.1473711015506681,0.6066269841269841,0.3053754940711462,0.2454289848731434,0.20727148545203405,0.03244926089780008,0.007284313590846844
rtc_135,0.7142857142857144,0.6933333333333332,0.4510524183549679,0.4414752512155554,0.5249749280765024,0.4874365500176741,0.4,0.40444444444444444,0.4832900432900433,0.44370927318295744,0.6845962732919254,0.41238444351347575,0.26001986109128966,0.33982716049382716,0.46238095238095245,0.29964562569213726,0.28639971139971143,0.38195488721804516,0.6336871823828345,0.38029569892473114,0.2626688401112953,0.2938785340831377,0.039080741834918414,0.027847983842311325
rtc_136,0.7157142857142859,0.7233333333333333,0.45265822519553867,0.44191027766307994,0.5431948051948052,0.5671180514400854,0.3904761904761905,0.3688888888888889,0.3961904761904762,0.29017416691835296,0.6041373926619829,0.3073099415204678,0.20350237060810966,0.224674245202298,0.3961904761904762,0.2650498338870432,0.19312252964426876,0.1783616796000697,0.563641456582633,0.29935817805383025,0.23920911832194375,0.19688947546170393,0.03094622859480085,0.026878411031752543
rtc_137,0.7085714285714287,0.7280000000000001,0.4428501228501228,0.45066357518733674,0.5223376623376623,0.5781070992221125,0.38571428571428573,0.37555555555555553,0.3961904761904762,0.28447006709660605,0.6612802498048399,0.25851767098906686,0.21112141822715724,0.2291358024691358,0.3961904761904762,0.27054263565891473,0.20701863354037267,0.16659697371771678,0.6207843137254901,0.24102484472049687,0.2455456984085239,0.20619244302554102,0.030426506274841014,0.02089819834046828
rtc_138,0.7171428571428573,0.7260000000000002,0.4538885737943083,0.44400307564987135,0.5462200152788388,0.57369533451623,0.3904761904761905,0.3688888888888889,0.3961904761904762,0.29017416691835296,0.6136612021857923,0.3073099415204678,0.1994207379550484,0.22120889866764454,0.3961904761904762,0.2650498338870432,0.19312252964426876,0.17230107353946367,0.5731652661064427,0.29935817805383025,0.2375284460530362,0.19688947546170393,0.029485087249914547,0.026572964625340388
rtc_139,0.71,0.7153333333333334,0.4506970128022759,0.45697022532173026,0.5275606746194981,0.5315245684754075,0.3952380952380953,0.40444444444444444,0.4961904761904761,0.37452934662236986,0.577310924369748,0.31276106934001674,0.2213254998598103,0.3115555555555556,0.4961904761904761,0.3697674418604651,0.221304347826087,0.2584884671571978,0.5220728291316528,0.3031859292500025,0.2600786186993084,0.22183375104427738,0.030656358588078407,0.02618614682831908
rtc_140,0.7214285714285715,0.692,0.4730847028300936,0.4389621554083442,0.5492219707203095,0.4876205369615308,0.4333333333333334,0.4066666666666666,0.46935064935064935,0.41872327878519827,0.6304212454212454,0.34022342786369403,0.2233084708084708,0.3830617283950617,0.4223809523809524,0.3258028792912514,0.2141269841269841,0.38714433141677723,0.5945238095238096,0.3074303939256219,0.2550335775335776,0.23372954674958493,0.03429871484934529,0.01498298354528788
rtc_141,0.7142857142857144,0.7193333333333334,0.4450197179608944,0.43622750159119966,0.5418431568431569,0.5492489475698431,0.380952380952381,0.36666666666666664,0.3828571428571429,0.3039867109634552,0.6015873015873016,0.26672793093845726,0.2010023706081096,0.2514320987654321,0.3828571428571429,0.29922480620155034,0.19312252964426876,0.19824963478214253,0.5628571428571428,0.2382470669427191,0.23665902724726254,0.21362924218759458,0.02658908279547035,0.02515259551665573
rtc_142,0.7085714285714287,0.7226666666666667,0.43982491276608926,0.4457865518533026,0.523986013986014,0.5578273789423921,0.380952380952381,0.37555555555555553,0.3828571428571429,0.28447006709660605,0.6587301587301587,0.2512689937403897,0.21112141822715724,0.2458024691358025,0.3828571428571429,0.27054263565891473,0.20701863354037267,0.19993030705105008,0.6199999999999999,0.2132470669427191,0.24299560733384268,0.21507851754991342,0.02658908279547035,0.02089819834046828
rtc_143,0.7114285714285715,0.724,0.44548182072099574,0.4486234312859268,0.5302131945133974,0.5617489475698431,0.38571428571428573,0.37777777777777777,0.3828571428571429,0.29623477297895906,0.6682539682539682,0.2818794460899724,0.20703978557409602,0.24183596137391522,0.3828571428571429,0.2914728682170542,0.20701863354037267,0.20563440687279697,0.6295238095238096,0.25339858209423427,0.24131493506493512,0.21387078808131443,0.028855537443011715,0.021476137683389872
rtc_144,0.7071428571428571,0.7153333333333334,0.4392741066425277,0.4530367240426064,0.5238747771836006,0.532142589016116,0.380952380952381,0.3977777777777778,0.4828571428571428,0.3791805094130675,0.5689377289377291,0.31276106934001674,0.2213254998598103,0.3152592592592593,0.4828571428571428,0.3744186046511628,0.221304347826087,0.2618498116950129,0.5131135531135531,0.3031859292500025,0.2577999777999779,0.22092466013518647,0.030522059924041917,0.027847983842311307
rtc_145,0.7200000000000001,0.696,0.44447727240425,0.401099746958615,0.5621649184149183,0.49118113912231554,0.38095238095238093,0.34888888888888886,0.4097142857142857,0.38715174953925047,0.6338095238095237,0.25437970813344196,0.1796937521937522,0.3620843417675101,0.38213852813852817,0.28228128460686597,0.19564213564213567,0.3490263090882286,0.6338095238095237,0.20605519480519482,0.24675245806824755,0.22771304146677532,0.041189394509750274,0.01228903609577518
rtc_146,0.7085714285714285,0.7106666666666668,0.42460548460548464,0.43116059300709636,0.5300595238095238,0.5214002417051198,0.36190476190476184,0.37333333333333335,0.429047619047619,0.33741330069359443,0.5823870573870574,0.2424031092223312,0.2521268868637289,0.2971358024691358,0.429047619047619,0.3023255813953488,0.21636363636363637,0.24042593113800542,0.5823870573870574,0.1806275685686568,0.25715608952451063,0.21492343442558326,0.02989795420282517,0.014568627181693666
rtc_147,0.7085714285714285,0.7106666666666668,0.42460548460548464,0.43116059300709636,0.5300595238095238,0.5214002417051198,0.36190476190476184,0.37333333333333335,0.429047619047619,0.33741330069359443,0.5823870573870574,0.2424031092223312,0.2521268868637289,0.2971358024691358,0.429047619047619,0.3023255813953488,0.21636363636363637,0.24042593113800542,0.5823870573870574,0.1806275685686568,0.25715608952451063,0.21492343442558326,0.02989795420282517,0.014568627181693666
rtc_148,0.7085714285714285,0.7106666666666668,0.42460548460548464,0.43116059300709636,0.5300595238095238,0.5214002417051198,0.36190476190476184,0.37333333333333335,0.429047619047619,0.33741330069359443,0.5823870573870574,0.2424031092223312,0.2521268868637289,0.2971358024691358,0.429047619047619,0.3023255813953488,0.21636363636363637,0.24042593113800542,0.5823870573870574,0.1806275685686568,0.25715608952451063,0.21492343442558326,0.027506832956130246,0.014568627181693666
rtc_149,0.7042857142857143,0.7086666666666666,0.36904992904992906,0.39473286092719034,0.541170634920635,0.5124716702765484,0.3190476190476191,0.33999999999999997,0.3833333333333333,0.31848225214198284,0.6900793650793651,0.28588137009189635,0.21753229226913437,0.2798024691358025,0.3833333333333333,0.3062015503875969,0.16953823953823957,0.2176189135941458,0.6900793650793651,0.2589805097451274,0.2417547657021341,0.21045648981569637,0.03177254637295178,0.010690449676496985
rtc_150,0.7028571428571428,0.7033333333333334,0.38480194480194474,0.4068550536351955,0.5401327838827839,0.5034525341668199,0.3476190476190476,0.3666666666666666,0.3866666666666666,0.3849041207670339,0.6971904761904762,0.30729551150603784,0.1787079587079587,0.36019753086419753,0.35909090909090907,0.2813953488372093,0.1828715728715729,0.342902711323764,0.6971904761904762,0.21093185550082097,0.24431886826623667,0.23268363935991915,0.03655846779310029,0.023299294900428702
rtc_151,0.6885714285714285,0.6906666666666667,0.4757107087278838,0.46092748958624813,0.48349185632324554,0.48386729227500014,0.47619047619047616,0.44666666666666666,0.45779220779220775,0.2782750995134896,0.5787719298245614,0.35936639447509017,0.2639792100773042,0.24266666666666667,0.45779220779220775,0.22566998892580287,0.27955908409431646,0.2363354911342527,0.5771428571428572,0.3482017982017982,0.24618831753852302,0.20209646508380827,0.04705677772770591,0.01948311670997979
rtc_152,0.6657142857142857,0.6993333333333334,0.44632217641272776,0.4588344999566766,0.442829970489545,0.496657307604676,0.4523809523809524,0.4311111111111111,0.4619706380575946,0.30207262341901264,0.5830502727406752,0.43166666666666664,0.2936854572455202,0.2405855029947439,0.45961038961038964,0.30081949058693247,0.3202533897886221,0.19985793360406362,0.5726606623510648,0.43166666666666664,0.2694350420821009,0.1889913518975304,0.03927000436133603,0.01456862718169367
rtc_153,0.6885714285714286,0.7126666666666666,0.466934618889261,0.49759134273825234,0.47656687144167903,0.5254839741539248,0.4619047619047619,0.47555555555555556,0.4292207792207792,0.332720035382574,0.5900584795321637,0.3753089976022307,0.2162799769444288,0.2363950617283951,0.4292207792207792,0.32285714285714284,0.18575091575091576,0.19143982952032487,0.5753968253968254,0.35381776953205524,0.2711914478710144,0.2031071147940124,0.03803365828121322,0.0318157963590287
rtc_154,0.7171428571428573,0.7093333333333334,0.4997580915165334,0.4782063902240813,0.5373074558977196,0.5224670876546031,0.47619047619047616,0.4444444444444445,0.5522943722943723,0.28047423620611034,0.5928449328449329,0.2688370520622042,0.30075114943535997,0.25076543209876545,0.5238095238095238,0.25012181616832774,0.28549783549783553,0.20394435286076149,0.5897680097680098,0.22371100164203614,0.23450845849552743,0.23506538676748664,0.03379000029733241,0.024989793835051295
rtc_155,0.7071428571428571,0.698,0.408841702864369,0.41910018003837807,0.5156163539851695,0.49767760148656376,0.34285714285714286,0.3644444444444444,0.44649859943977593,0.4286541936235938,0.7245962732919254,0.41765077138849926,0.2387494376968061,0.28560860530497495,0.44649859943977593,0.3391805094130675,0.24458152958152954,0.31528822055137845,0.7245962732919254,0.3708064516129032,0.2506027641499539,0.2835589066458037,0.04270541107474159,0.02020305089104422
rtc_156,0.6771428571428573,0.6926666666666667,0.47296130916333584,0.4693255700432661,0.4619714986336053,0.48489875389408105,0.4904761904761904,0.4622222222222222,0.5777922077922077,0.2900339083001622,0.5903185703185703,0.3811616161616162,0.30042692693855483,0.23896296296296296,0.5777922077922077,0.19588039867109636,0.2913772659124983,0.24813504349108065,0.5838758825715347,0.37116161616161614,0.3052141816993076,0.197253446447508,0.039652660446801526,0.009476070829586866
rtc_157,0.6657142857142857,0.7073333333333334,0.431170456121767,0.4608638042326326,0.4371358213171349,0.5132728438346416,0.42857142857142855,0.4222222222222222,0.4619706380575946,0.30461447736989533,0.5932602339181287,0.5033333333333333,0.27752199722823956,0.21323456790123457,0.45389610389610385,0.2866666666666667,0.3215520910873234,0.16649913553938323,0.5932602339181287,0.5033333333333333,0.2731059788038851,0.19241876242329964,0.031595036482468156,0.01590789817951437
rtc_158,0.6885714285714286,0.7173333333333334,0.4753951393847138,0.5014571210034661,0.47767711962833914,0.5352551412289148,0.47619047619047616,0.47555555555555556,0.44922077922077924,0.36487394957983194,0.5781286549707603,0.4281393638536496,0.21398853405148213,0.23864026402640262,0.44922077922077924,0.36190476190476184,0.20137881608646224,0.20587833219412163,0.5634670008354219,0.4281393638536496,0.250016589954679,0.19598408973096879,0.03979510734621865,0.030838618778461273
rtc_159,0.722857142857143,0.7100000000000001,0.5039272853076693,0.47738973036291343,0.552878787878788,0.5242770424057344,0.47619047619047616,0.44222222222222224,0.5522943722943723,0.2758230734154127,0.5928449328449329,0.2688370520622042,0.2963860700702806,0.252,0.5238095238095238,0.25583610188261346,0.27095238095238094,0.20394435286076149,0.5897680097680098,0.22371100164203614,0.2320779029399719,0.2343722382737517,0.03292301991143029,0.026108095546424383
rtc_160,0.7071428571428571,0.698,0.408841702864369,0.41910018003837807,0.5156163539851695,0.49767760148656376,0.34285714285714286,0.3644444444444444,0.44649859943977593,0.4286541936235938,0.7245962732919254,0.41765077138849926,0.2387494376968061,0.28560860530497495,0.44649859943977593,0.3391805094130675,0.24458152958152954,0.31528822055137845,0.7245962732919254,0.3708064516129032,0.2506027641499539,0.2835589066458037,0.040801323117709384,0.02020305089104422
rtc_161,0.6900000000000001,0.6926666666666665,0.46208221260739435,0.45923144511557645,0.4756393039001735,0.4832838378135783,0.46190476190476193,0.4488888888888889,0.460742518351214,0.33249299719887954,0.6118633540372671,0.4528539850953644,0.2118786264152587,0.24323456790123457,0.4435064935064935,0.2829457364341085,0.2306126482213439,0.24434615951643818,0.6118633540372671,0.44089743589743585,0.2579518105385966,0.1983564352540459,0.03940669622824336,0.015386185163241448
rtc_162,0.6871428571428572,0.7013333333333334,0.4597519877528519,0.4583419823019178,0.4749986067572275,0.500068722013385,0.4523809523809524,0.4311111111111111,0.49443817052512706,0.3264187829354508,0.6092025518341309,0.46471633629528364,0.24650394645411255,0.23987654320987656,0.45779220779220775,0.2974307862679956,0.27404856013551665,0.21948990122364737,0.6092025518341309,0.45478424801005446,0.2815003522450331,0.18990108420730428,0.03554057204513612,0.014568627181693683
rtc_163,0.6842857142857144,0.714,0.46407042135839677,0.4974757150978276,0.47007891495372245,0.5284122787260651,0.4619047619047619,0.4733333333333333,0.44922077922077924,0.332720035382574,0.5781630546955625,0.41142010871334184,0.23328677966551722,0.23864026402640262,0.44922077922077924,0.32285714285714284,0.20496273841101428,0.21631887204642625,0.5635014005602241,0.4093733250876109,0.28091264730234927,0.20070811915972264,0.04318960015340146,0.03452298849598449
rtc_164,0.7185714285714286,0.7106666666666668,0.5035858427127056,0.4793558155114376,0.5396603970741902,0.524903411021159,0.4809523809523809,0.4444444444444445,0.5522943722943723,0.28383558074392545,0.5928449328449329,0.2688370520622042,0.30075114943535997,0.25446913580246916,0.5238095238095238,0.2604872646733111,0.28549783549783553,0.20730569739857665,0.5897680097680098,0.22371100164203614,0.2320779029399719,0.23506538676748664,0.03235557669401621,0.026572964625340388
rtc_165,0.7071428571428571,0.698,0.408841702864369,0.41910018003837807,0.5156163539851695,0.49767760148656376,0.34285714285714286,0.3644444444444444,0.44649859943977593,0.4286541936235938,0.7245962732919254,0.41765077138849926,0.2387494376968061,0.28560860530497495,0.44649859943977593,0.3391805094130675,0.24458152958152954,0.31528822055137845,0.7245962732919254,0.3708064516129032,0.2506027641499539,0.2835589066458037,0.04270541107474159,0.02020305089104422
rtc_166,0.6914285714285715,0.7113333333333334,0.46086973550616567,0.48119768468899027,0.4706758685350165,0.5247004161754725,0.4666666666666667,0.45999999999999996,0.5661255411255411,0.27473979065310333,0.6099618611746759,0.4716666666666667,0.24089432667156047,0.21390123456790122,0.5492207792207793,0.23904761904761904,0.25287878787878787,0.21773551525873502,0.5953002070393375,0.4716666666666667,0.2789405165979061,0.19143636979403406,0.038841261221734494,0.019897697538834466
rtc_167,0.7057142857142857,0.7153333333333333,0.48630482351412585,0.47751503281185553,0.5030540887683744,0.5375882357145911,0.480952380952381,0.44666666666666666,0.5661255411255411,0.2590194738182354,0.6186575133485888,0.4345887445887445,0.23497612206914537,0.2,0.5492207792207793,0.2230564784053156,0.23075091575091577,0.18577459692010775,0.6039958592132504,0.4345887445887445,0.28595674793043213,0.19955869050745165,0.035508792065982744,0.02089819834046829
rtc_168,0.7057142857142857,0.724,0.4797888081406301,0.5017114801580658,0.5017343922047754,0.55338683829183,0.4714285714285714,0.4688888888888889,0.5492207792207793,0.24233380990094933,0.6202627257799672,0.3465319865319865,0.25634974844277175,0.2011604938271605,0.5492207792207793,0.2238316722037652,0.22265960426380219,0.15726213930548297,0.6009523809523809,0.3294949494949495,0.28623891625615766,0.19902797891169985,0.035007282298465475,0.021852940772540543
rtc_169,0.7271428571428572,0.7106666666666668,0.5104274518078358,0.4753788380294404,0.5636655373611895,0.5253872020985656,0.4809523809523809,0.4377777777777778,0.5522943722943723,0.2745332551625301,0.6051325145442792,0.27564632122441457,0.2963860700702806,0.24646913580246915,0.5238095238095238,0.24547065337763008,0.26731601731601734,0.20146757267500298,0.6020555914673562,0.21784520077623526,0.22544176130383028,0.23598020000683198,0.03337100833975071,0.029760952365713793
rtc_170,0.7071428571428571,0.698,0.408841702864369,0.41910018003837807,0.5156163539851695,0.49767760148656376,0.34285714285714286,0.3644444444444444,0.44649859943977593,0.4286541936235938,0.7245962732919254,0.41765077138849926,0.2387494376968061,0.28560860530497495,0.44649859943977593,0.3391805094130675,0.24458152958152954,0.31528822055137845,0.7245962732919254,0.3708064516129032,0.2506027641499539,0.2835589066458037,0.040801323117709384,0.02020305089104422
rtc_171,0.6885714285714286,0.7053333333333334,0.43139789184092986,0.4433818157259773,0.46917095667095665,0.5168548842461886,0.40952380952380957,0.3977777777777778,0.4490981240981241,0.23454249353018158,0.5974242424242424,0.39119047619047614,0.23290652499954825,0.20132159882654932,0.43441558441558437,0.2244075304540421,0.24234487734487736,0.15105410585286747,0.5974242424242424,0.38849816849816843,0.25661383419447936,0.21159862497950904,0.03283840179437582,0.01470804305855287
rtc_172,0.6971428571428572,0.7193333333333334,0.4517940656569895,0.46929035714207645,0.48956494211813356,0.5503148476401232,0.4333333333333334,0.43111111111111117,0.5490981240981241,0.2331786561291925,0.6166149068322981,0.41692474192474194,0.25062743458092296,0.19802469135802467,0.5344155844155843,0.19869324473975633,0.2508730158730159,0.15534692345837856,0.6166149068322981,0.41081363081363076,0.26880161906000144,0.18981301292446803,0.030871708095681866,0.011605769149479953
rtc_173,0.7042857142857143,0.7180000000000001,0.4527399848290902,0.45997776861941303,0.5062791429499816,0.5475032958521892,0.41904761904761906,0.4044444444444445,0.43441558441558437,0.25008365335674715,0.62,0.36761904761904757,0.21906455301804142,0.2088082141547488,0.43441558441558437,0.2368106312292359,0.20112554112554112,0.16392317692627287,0.6185714285714285,0.3674867724867725,0.2528753517788954,0.22172648844822032,0.034339955722697345,0.01470804305855285
rtc_174,0.7171428571428573,0.7066666666666667,0.4888066850589176,0.46522308814146385,0.5353485647029621,0.5161091076788158,0.4523809523809524,0.42444444444444446,0.5586219336219336,0.2720265780730897,0.6342124542124542,0.2887235051500915,0.29521534021534024,0.23266275516440532,0.5487012987012987,0.2720265780730897,0.2964141414141414,0.13571763633683137,0.6195970695970696,0.2802380952380953,0.26174126960333854,0.20311056920237403,0.03259381584548486,0.016659862556700843
rtc_175,0.7071428571428571,0.698,0.408841702864369,0.41910018003837807,0.5156163539851695,0.49767760148656376,0.34285714285714286,0.3644444444444444,0.44649859943977593,0.4286541936235938,0.7245962732919254,0.41765077138849926,0.2387494376968061,0.28560860530497495,0.44649859943977593,0.3391805094130675,0.24458152958152954,0.31528822055137845,0.7245962732919254,0.3708064516129032,0.2506027641499539,0.2835589066458037,0.040801323117709384,0.02020305089104422
rtc_176,0.7042857142857143,0.7093333333333334,0.4619120240688869,0.4503628454345672,0.5075935029882398,0.5275969649934575,0.4333333333333333,0.40444444444444444,0.5772727272727273,0.3424856258292791,0.6396491228070176,0.36735930735930733,0.25189568684585295,0.27770370370370373,0.5772727272727273,0.259047619047619,0.24039525691699604,0.24658705587498156,0.6396491228070176,0.32395271395271397,0.2582081882081882,0.21054864998226464,0.03599581480902651,0.024578072191550386
rtc_177,0.7057142857142857,0.7153333333333334,0.45292529325105446,0.44524837525358435,0.5126711239849266,0.5419180462719788,0.41428571428571426,0.38666666666666666,0.47727272727272724,0.3344360902255639,0.6513165266106442,0.3969047619047619,0.22010499691562818,0.26728395061728394,0.47727272727272724,0.28380952380952384,0.22100131752305666,0.23853752027126637,0.6513165266106442,0.3530823680823681,0.24887574777929142,0.21490020162654436,0.03381146195206811,0.021852940772540543
rtc_178,0.7100000000000002,0.718,0.4561712483495118,0.454271017044766,0.5235722228860256,0.5497849227544716,0.41428571428571426,0.39555555555555555,0.47727272727272724,0.3449624060150376,0.6531813284754462,0.4033333333333333,0.2245669078061105,0.27528395061728395,0.47727272727272724,0.28952380952380957,0.22100131752305666,0.24906383606074006,0.6531813284754462,0.3924867724867725,0.24716877765126863,0.21995510884896552,0.03458655159618932,0.01840585532389305
rtc_179,0.7257142857142858,0.714,0.47719994797255555,0.4499536098439586,0.5643947006818595,0.5328389735395385,0.4238095238095238,0.39333333333333337,0.5772727272727273,0.32200967535116864,0.6552380952380952,0.35696969696969694,0.2669542298113726,0.26382716049382715,0.5772727272727273,0.27284606866002215,0.2376679841897233,0.17210673743181482,0.6552380952380952,0.3417187317187317,0.26342898487314337,0.20858929531398934,0.03334528861771204,0.01399708424447529
